id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419922,-133.4830017,224,NA,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068,NA,CA,CA-QC,Amos,no,CYEY,YEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,
1728,CYFA,medium_airport,Fort Albany Airport,52.20140076,-81.69689941,48,NA,CA,CA-ON,Fort Albany,yes,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton Airport,45.8689003,-66.53720093,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1732,CYFE,medium_airport,Forestville Airport,48.74610138,-69.09719849,293,NA,CA,CA-QC,Forestville,no,CYFE,YFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,
1733,CYFH,medium_airport,Fort Hope Airport,51.56190109,-87.90779877,899,NA,CA,CA-ON,Fort Hope,yes,CYFH,YFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,
1734,CYFJ,medium_airport,La Macaza / Mont-Tremblant International Inc Airport,46.409401,-74.779999,827,NA,CA,CA-QC,Rivière Rouge,yes,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,"YFJ, CYTM"
1735,CYFO,medium_airport,Flin Flon Airport,54.67810059,-101.6819992,997,NA,CA,CA-MB,Flin Flon,yes,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,
1736,CYFR,medium_airport,Fort Resolution Airport,61.18080139,-113.6900024,526,NA,CA,CA-NT,Fort Resolution,no,CYFR,YFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR
1737,CYFS,medium_airport,Fort Simpson Airport,61.7602005,-121.2369995,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1738,CYFT,medium_airport,Makkovik Airport,55.07690048,-59.18640137,234,NA,CA,CA-NL,Makkovik,yes,CYFT,YMN,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419861,-124.5179977,326,NA,CA,CA-BC,Texada,yes,CYGB,YGB,,,https://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport,
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895,-128.651001,268,NA,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.22529984,-76.59690094,305,NA,CA,CA-ON,Kingston,yes,CYGK,YGK,,http://www.cityofkingston.ca/residents/transportation/airport/index.asp,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.62530136,-77.70420074,639,NA,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810135,-97.04329681,753,NA,CA,CA-MB,Gimli,no,CYGM,YGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889893,-94.49140167,617,NA,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,
1747,CYGP,medium_airport,Gaspé (Michel-Pouliot) Airport,48.77529907,-64.47859955,112,NA,CA,CA-QC,Gaspé,yes,CYGP,YGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830124,-86.93939972,1144,NA,CA,CA-ON,Geraldton,no,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.42470169,-61.77809906,35,NA,CA,CA-QC,Îles-de-la-Madeleine,yes,CYGR,YGR,,,https://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport,
1750,CYGT,medium_airport,Igloolik Airport,69.36470032,-81.81610107,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT,,,https://en.wikipedia.org/wiki/Igloolik_Airport,
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,124,NA,CA,CA-QC,Havre-Saint-Pierre,no,CYGV,YGV,,,https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport,
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.2818985,-77.76529694,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,,,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,
1753,CYGX,medium_airport,Gillam Airport,56.35749817,-94.71060181,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,,,https://en.wikipedia.org/wiki/Gillam_Airport,
1754,CYGZ,medium_airport,Grise Fiord Airport,76.42610168,-82.90920258,146,NA,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ,,,https://en.wikipedia.org/wiki/Grise_Fiord_Airport,
1755,CYHA,medium_airport,Quaqtaq Airport,61.04639816,-69.61779785,103,NA,CA,CA-QC,Quaqtaq,yes,CYHA,YQC,,,https://en.wikipedia.org/wiki/Quaqtaq_Airport,YHA
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,yes,CYHD,YHD,,,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,
1758,CYHE,medium_airport,Hope Airport,49.36830139,-121.4980011,128,NA,CA,CA-BC,Hope,no,CYHE,YHE,,,https://en.wikipedia.org/wiki/Hope_Aerodrome,YHE
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419907,-83.68609619,827,NA,CA,CA-ON,Hearst,no,CYHF,YHF,,,https://en.wikipedia.org/wiki/Hearst_(Ren%C3%A9_Fontaine)_Municipal_Airport,
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107,-76.13559723,802,NA,CA,CA-QC,Nemiscau,yes,CYHH,YNS,,,https://en.wikipedia.org/wiki/Nemiscau_Airport,YHH
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212,-117.8059998,117,NA,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI,,,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport,
1762,CYHK,medium_airport,Gjoa Haven Airport,68.63559723,-95.84970093,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,,,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.17359924,-79.93499756,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309998,-84.7589035,1099,NA,CA,CA-ON,Hornepayne,no,CYHN,YHN,,,https://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport,
1765,CYHO,medium_airport,Hopedale Airport,55.44829941,-60.22859955,39,NA,CA,CA-NL,Hopedale,yes,CYHO,YHO,,,https://en.wikipedia.org/wiki/Hopedale_Airport,
1766,CYHR,medium_airport,Chevery Airport,50.46889877,-59.63669968,39,NA,CA,CA-QC,Chevery,yes,CYHR,YHR,,,https://en.wikipedia.org/wiki/Chevery_Airport,
1767,CYHT,medium_airport,Haines Junction Airport,60.78919983,-137.5460052,2150,NA,CA,CA-YT,Haines Junction,no,CYHT,YHT,,,https://en.wikipedia.org/wiki/Haines_Junction_Airport,
1768,CYHU,medium_airport,Montréal / Saint-Hubert Airport,45.51750183,-73.41690063,90,NA,CA,CA-QC,Montréal,yes,CYHU,YHU,,http://www.dashl.ca/,https://en.wikipedia.org/wiki/Montr%C3%A9al/St-Hubert_Airport,
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,541,NA,CA,CA-NT,Hay River,yes,CYHY,YHY,,,https://en.wikipedia.org/wiki/Hay_River_Airport,
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.88079834,-63.50859833,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ,,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,Robert L. Stanfield International Airport
1771,CYIB,medium_airport,Atikokan Municipal Airport,48.77389908,-91.63860321,1408,NA,CA,CA-ON,Atikokan,no,CYIB,YIB,,http://www.atikokaninfo.com/community/transportation/airport/,https://en.wikipedia.org/wiki/Atikokan_Municipal_Airport,
1772,CYID,medium_airport,Digby / Annapolis Regional Airport,44.54584504,-65.78542471,499,NA,CA,CA-NS,Digby,no,CYID,YDG,,,https://en.wikipedia.org/wiki/Digby_Airport,YID
1773,CYIF,medium_airport,St Augustin Airport,51.21170044,-58.65829849,20,NA,CA,CA-QC,St-Augustin,no,CYIF,YIF,,,https://en.wikipedia.org/wiki/St-Augustin_Airport,Pakuashipi Airport
1774,CYIK,medium_airport,Ivujivik Airport,62.41730118,-77.9253006,126,NA,CA,CA-QC,Ivujivik,yes,CYIK,YIK,,,https://en.wikipedia.org/wiki/Ivujivik_Airport,
1775,CYIO,medium_airport,Pond Inlet Airport,72.6832962,-77.96669769,181,NA,CA,CA-NU,Pond Inlet,yes,CYIO,YIO,,,https://en.wikipedia.org/wiki/Pond_Inlet_Airport,
1776,CYIV,medium_airport,Island Lake Airport,53.85720062,-94.6536026,770,NA,CA,CA-MB,Island Lake,yes,CYIV,YIV,,,https://en.wikipedia.org/wiki/Island_Lake_Airport,
1778,CYJF,medium_airport,Fort Liard Airport,60.2358017,-123.4690018,708,NA,CA,CA-NT,Fort Liard,no,CYJF,YJF,,,https://en.wikipedia.org/wiki/Fort_Liard_Airport,YJF
1780,CYJN,medium_airport,St Jean Airport,45.29439926,-73.28109741,136,NA,CA,CA-QC,St Jean,no,CYJN,YJN,,,https://en.wikipedia.org/wiki/St-Jean_Airport,
1783,CYJT,medium_airport,Stephenville Airport,48.5442009,-58.54999924,84,NA,CA,CA-NL,Stephenville,yes,CYJT,YJT,,,https://en.wikipedia.org/wiki/Stephenville_Airport,
1784,CYKA,medium_airport,Kamloops Airport,50.70220184,-120.4440002,1133,NA,CA,CA-BC,Kamloops,yes,CYKA,YKA,,,https://en.wikipedia.org/wiki/Kamloops_Airport,
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,yes,CYKD,LAK,,,https://en.wikipedia.org/wiki/Aklavik_Airport,YKD
1787,CYKF,medium_airport,Waterloo Airport,43.46080017,-80.37860107,1055,NA,CA,CA-ON,Kitchener,yes,CYKF,YKF,,http://www.waterlooairport.ca/,https://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport,"Kitchener, Cambridge, YFK"
1788,CYKG,medium_airport,Kangiqsujuaq (Wakeham Bay) Airport,61.58860016,-71.92939758,501,NA,CA,CA-QC,Kangiqsujuaq,yes,CYKG,YWB,,,https://en.wikipedia.org/wiki/Kangiqsujuaq_(Wakeham_Bay)_Airport,YKG
1789,CYKJ,medium_airport,Key Lake Airport,57.2560997,-105.6179962,1679,NA,CA,CA-SK,Key Lake,no,CYKJ,YKJ,,,https://en.wikipedia.org/wiki/Key_Lake_Airport,
1790,CYKL,medium_airport,Schefferville Airport,54.80530167,-66.80529785,1709,NA,CA,CA-QC,Schefferville,yes,CYKL,YKL,,,https://en.wikipedia.org/wiki/Schefferville_Airport,
1791,CYKO,medium_airport,Akulivik Airport,60.8185997,-78.14859772,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,,,https://en.wikipedia.org/wiki/Akulivik_Airport,YKO
1792,CYKQ,medium_airport,Waskaganish Airport,51.47330093,-78.75830078,80,NA,CA,CA-QC,Waskaganish,yes,CYKQ,YKQ,,,https://en.wikipedia.org/wiki/Waskaganish_Airport,
1793,CYKX,medium_airport,Kirkland Lake Airport,48.21030045,-79.98139954,1157,NA,CA,CA-ON,Kirkland Lake,no,CYKX,YKX,,,https://en.wikipedia.org/wiki/Kirkland_Lake_Airport,
1794,CYKY,medium_airport,Kindersley Airport,51.51750183,-109.1809998,2277,NA,CA,CA-SK,Kindersley,no,CYKY,YKY,YKY,,https://en.wikipedia.org/wiki/Kindersley_Airport,YKY
1795,CYKZ,medium_airport,Buttonville Municipal Airport,43.86220169,-79.37000275,650,NA,CA,CA-ON,Toronto,no,CYKZ,YKZ,,http://www.torontoairways.com/,https://en.wikipedia.org/wiki/Toronto/Buttonville_Municipal_Airport,YTO
1796,CYLA,medium_airport,Aupaluk Airport,59.29669952,-69.59970093,119,NA,CA,CA-QC,Aupaluk,yes,CYLA,YPJ,,,https://en.wikipedia.org/wiki/Aupaluk_Airport,YLA
1798,CYLC,medium_airport,Kimmirut Airport,62.84999847,-69.88330078,175,NA,CA,CA-NU,Kimmirut,yes,CYLC,YLC,,,https://en.wikipedia.org/wiki/Kimmirut_Airport,
1799,CYLD,medium_airport,Chapleau Airport,47.81999969,-83.34670258,1470,NA,CA,CA-ON,Chapleau,no,CYLD,YLD,,,https://en.wikipedia.org/wiki/Chapleau_Airport,
1800,CYLH,medium_airport,Lansdowne House Airport,52.1955986,-87.93419647,834,NA,CA,CA-ON,Lansdowne House,yes,CYLH,YLH,,,https://en.wikipedia.org/wiki/Lansdowne_House_Airport,
1801,CYLJ,medium_airport,Meadow Lake Airport,54.12530136,-108.5230026,1576,NA,CA,CA-SK,Meadow Lake,no,CYLJ,YLJ,,,https://en.wikipedia.org/wiki/Meadow_Lake_Airport,
1802,CYLK,medium_airport,Lutselk'e Airport,62.418303,-110.681998,596,NA,CA,CA-NT,Lutselk'e,yes,CYLK,YSG,,,https://en.wikipedia.org/wiki/Lutselk'e_Airport,"YLK, EL3, Snowdrift Airport"
1803,CYLL,medium_airport,Lloydminster Airport,53.30920029,-110.072998,2193,NA,CA,CA-AB,Lloydminster,yes,CYLL,YLL,,,https://en.wikipedia.org/wiki/Lloydminster_Airport,
1805,CYLR,medium_airport,Leaf Rapids Airport,56.51330185,-99.98529816,959,NA,CA,CA-MB,Leaf Rapids,no,CYLR,YLR,,,https://en.wikipedia.org/wiki/Leaf_Rapids_Airport,
1806,CYLT,medium_airport,Alert Airport,82.51779938,-62.2806015,100,NA,CA,CA-NU,Alert,no,CYLT,YLT,,,https://en.wikipedia.org/wiki/Alert_Airport,YLT
1807,CYLU,medium_airport,Kangiqsualujjuaq (Georges River) Airport,58.71139908,-65.99279785,215,NA,CA,CA-QC,Kangiqsualujjuaq,yes,CYLU,XGR,,,https://en.wikipedia.org/wiki/Kangiqsualujjuaq_(Georges_River)_Airport,YLU
1808,CYLW,large_airport,Kelowna International Airport,49.9561,-119.377998,1421,NA,CA,CA-BC,Kelowna,yes,CYLW,YLW,,http://www.kelowna.ca/CM/Page68.aspx,https://en.wikipedia.org/wiki/Kelowna_International_Airport,"Kelowna, Okanagan"
1809,CYMA,medium_airport,Mayo Airport,63.61640167,-135.8679962,1653,NA,CA,CA-YT,Mayo,no,CYMA,YMA,,,https://en.wikipedia.org/wiki/Mayo_Airport,
1810,CYME,medium_airport,Matane Airport,48.85689926,-67.45330048,102,NA,CA,CA-QC,Matane,no,CYME,YME,,,https://en.wikipedia.org/wiki/Matane_Airport,
1811,CYMG,medium_airport,Manitouwadge Airport,49.08390045,-85.86060333,1198,NA,CA,CA-ON,Manitouwadge,no,CYMG,YMG,,,https://en.wikipedia.org/wiki/Manitouwadge_Airport,
1812,CYMH,medium_airport,Mary's Harbour Airport,52.30279922,-55.84719849,38,NA,CA,CA-NL,Mary's Harbour,yes,CYMH,YMH,,,https://en.wikipedia.org/wiki/Mary's_Harbour_Airport,
1813,CYMJ,medium_airport,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.33029938,-105.5589981,1892,NA,CA,CA-SK,Moose Jaw,no,CYMJ,YMJ,,,https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport,CFB Moose Jaw
1814,CYML,medium_airport,Charlevoix Airport,47.59749985,-70.22389984,977,NA,CA,CA-QC,Charlevoix,no,CYML,YML,,,https://en.wikipedia.org/wiki/Charlevoix_Airport,
1815,CYMM,medium_airport,Fort McMurray Airport,56.65330124,-111.2220001,1211,NA,CA,CA-AB,Fort McMurray,yes,CYMM,YMM,,,https://en.wikipedia.org/wiki/Fort_McMurray_Airport,
1816,CYMO,medium_airport,Moosonee Airport,51.29109955,-80.60780334,30,NA,CA,CA-ON,Moosonee,yes,CYMO,YMO,,,https://en.wikipedia.org/wiki/Moosonee_Airport,
1817,CYMT,medium_airport,Chapais Airport,49.77190018,-74.52809906,1270,NA,CA,CA-QC,Chibougamau,yes,CYMT,YMT,,,https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport,
1818,CYMU,medium_airport,Umiujaq Airport,56.53609848,-76.51830292,250,NA,CA,CA-QC,Umiujaq,yes,CYMU,YUD,,,https://en.wikipedia.org/wiki/Umiujaq_Airport,YMU
1820,CYMX,medium_airport,Montreal International (Mirabel) Airport,45.679501,-74.038696,270,NA,CA,CA-QC,Montréal,no,CYMX,YMX,,,https://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport,YMQ
1822,CYNA,medium_airport,Natashquan Airport,50.18999863,-61.78919983,39,NA,CA,CA-QC,Natashquan,yes,CYNA,YNA,,,https://en.wikipedia.org/wiki/Natashquan_Airport,
1823,CYNC,medium_airport,Wemindji Airport,53.01060104,-78.83110046,66,NA,CA,CA-QC,Wemindji,yes,CYNC,YNC,,,https://en.wikipedia.org/wiki/Wemindji_Airport,
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,211,NA,CA,CA-QC,Gatineau,yes,CYND,YND,CYND,http://www.ego-airport.ca/english/propos_ego/,https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport,YND
1825,CYNE,medium_airport,Norway House Airport,53.95830154,-97.84420013,734,NA,CA,CA-MB,Norway House,yes,CYNE,YNE,,,https://en.wikipedia.org/wiki/Norway_House_Airport,
1828,CYNL,medium_airport,Points North Landing Airport,58.27669907,-104.0820007,1605,NA,CA,CA-SK,Points North Landing,yes,CYNL,YNL,,,https://en.wikipedia.org/wiki/Points_North_Landing_Airport,
1829,CYNM,medium_airport,Matagami Airport,49.76169968,-77.80280304,918,NA,CA,CA-QC,Matagami,no,CYNM,YNM,,,https://en.wikipedia.org/wiki/Matagami_Airport,
1832,CYOA,medium_airport,Ekati Airport,64.69889832,-110.6149979,1536,NA,CA,CA-NT,Ekati,no,CYOA,YOA,,,https://en.wikipedia.org/wiki/Ekati_Airport,YOA
1833,CYOC,medium_airport,Old Crow Airport,67.57060242,-139.8390045,824,NA,CA,CA-YT,Old Crow,yes,CYOC,YOC,,,https://en.wikipedia.org/wiki/Old_Crow_Airport,
1834,CYOD,medium_airport,CFB Cold Lake,54.40499878,-110.2789993,1775,NA,CA,CA-AB,Cold Lake,no,CYOD,YOD,,,https://en.wikipedia.org/wiki/CFB_Cold_Lake,
1835,CYOH,medium_airport,Oxford House Airport,54.93330002,-95.27890015,663,NA,CA,CA-MB,Oxford House,yes,CYOH,YOH,,,https://en.wikipedia.org/wiki/Oxford_House_Airport,
1836,CYOJ,medium_airport,High Level Airport,58.62139893,-117.1650009,1110,NA,CA,CA-AB,High Level,yes,CYOJ,YOJ,,,https://en.wikipedia.org/wiki/High_Level_Airport,
1837,CYOO,medium_airport,Toronto/Oshawa Executive Airport,43.922798,-78.894997,460,NA,CA,CA-ON,Oshawa,no,CYOO,YOO,CYOO,http://www.oshawa-airport.com/,https://en.wikipedia.org/wiki/Oshawa_Airport,
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167,-119.4079971,1759,NA,CA,CA-AB,Rainbow Lake,yes,CYOP,YOP,,,https://en.wikipedia.org/wiki/Rainbow_Lake_Airport,
1839,CYOS,medium_airport,Owen Sound / Billy Bishop Regional Airport,44.59030151,-80.83750153,1007,NA,CA,CA-ON,Owen Sound,no,CYOS,YOS,,,https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport,YOS
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.32249832,-75.66919708,374,NA,CA,CA-ON,Ottawa,yes,CYOW,YOW,YOW,http://www.ottawa-airport.ca/,https://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,"Uplands, UUP, CUUP"
1842,CYPA,medium_airport,Prince Albert Glass Field,53.21419907,-105.6729965,1405,NA,CA,CA-SK,Prince Albert,yes,CYPA,YPA,,,https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport,
1843,CYPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.36083812,-124.07547,15,NA,CA,CA-NT,Paulatuk,yes,CYPC,YPC,,,https://en.wikipedia.org/wiki/Paulatuk_Airport,
1844,CYPD,medium_airport,Port Hawkesbury Airport,45.65670013,-61.36809921,377,NA,CA,CA-NS,Port Hawkesbury,no,CYPD,YPS,,http://www.porthawkesburyairport.com/,https://en.wikipedia.org/wiki/Port_Hawkesbury_Airport,YPD
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,1873,NA,CA,CA-AB,Peace River,yes,CYPE,YPE,,,https://en.wikipedia.org/wiki/Peace_River_Airport,
1846,CYPG,medium_airport,Portage-la-Prairie / Southport Airport,49.903099,-98.273817,885,NA,CA,CA-MB,Portage la Prairie,no,CYPG,YPG,,http://southport.ca/,https://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport,
1847,CYPH,medium_airport,Inukjuak Airport,58.47190094,-78.07689667,83,NA,CA,CA-QC,Inukjuak,yes,CYPH,YPH,,,https://en.wikipedia.org/wiki/Inukjuak_Airport,
1849,CYPL,medium_airport,Pickle Lake Airport,51.44639969,-90.21420288,1267,NA,CA,CA-ON,Pickle Lake,yes,CYPL,YPL,,,https://en.wikipedia.org/wiki/Pickle_Lake_Airport,
1850,CYPM,medium_airport,Pikangikum Airport,51.81969833,-93.97329712,1114,NA,CA,CA-ON,Pikangikum,yes,CYPM,YPM,,,https://en.wikipedia.org/wiki/Pikangikum_Airport,
1851,CYPN,medium_airport,Port Menier Airport,49.83639908,-64.28859711,167,NA,CA,CA-QC,Port-Menier,no,CYPN,YPN,,,https://en.wikipedia.org/wiki/Port-Menier_Airport,
1852,CYPO,medium_airport,Peawanuck Airport,54.98809814,-85.44329834,173,NA,CA,CA-ON,Peawanuck,yes,CYPO,YPO,,,https://en.wikipedia.org/wiki/Peawanuck_Airport,
1854,CYPQ,medium_airport,Peterborough Airport,44.22999954,-78.36329651,628,NA,CA,CA-ON,Peterborough,no,CYPQ,YPQ,,,https://en.wikipedia.org/wiki/Peterborough_Airport,
1855,CYPR,medium_airport,Prince Rupert Airport,54.28609848,-130.4450073,116,NA,CA,CA-BC,Prince Rupert,yes,CYPR,YPR,,http://www.ypr.ca/,https://en.wikipedia.org/wiki/Prince_Rupert_Airport,
1859,CYPW,medium_airport,Powell River Airport,49.83420181,-124.5,425,NA,CA,CA-BC,Powell River,yes,CYPW,YPW,,,https://en.wikipedia.org/wiki/Powell_River_Airport,
1860,CYPX,medium_airport,Puvirnituq Airport,60.05059814,-77.28690338,74,NA,CA,CA-QC,Puvirnituq,no,CYPX,YPX,,,https://en.wikipedia.org/wiki/Puvirnituq_Airport,
1861,CYPY,medium_airport,Fort Chipewyan Airport,58.76720047,-111.1169968,761,NA,CA,CA-AB,Fort Chipewyan,yes,CYPY,YPY,,,https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport,
1863,CYQA,medium_airport,Muskoka Airport,44.97470093,-79.30329895,925,NA,CA,CA-ON,Muskoka,no,CYQA,YQA,,,https://en.wikipedia.org/wiki/Muskoka_Airport,
1864,CYQB,medium_airport,Quebec Jean Lesage International Airport,46.7911,-71.393303,244,NA,CA,CA-QC,Quebec,yes,CYQB,YQB,YQB,http://www.aeroportdequebec.com/,https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport,Quebec City
1865,CYQD,medium_airport,The Pas Airport,53.97140121,-101.0910034,887,NA,CA,CA-MB,The Pas,yes,CYQD,YQD,,,https://en.wikipedia.org/wiki/The_Pas_Airport,
1866,CYQF,medium_airport,Red Deer Regional Airport,52.18220139,-113.8939972,2968,NA,CA,CA-AB,Red Deer,no,CYQF,YQF,,,https://en.wikipedia.org/wiki/Red_Deer_Regional_Airport,
1867,CYQG,medium_airport,Windsor Airport,42.27560043,-82.95559692,622,NA,CA,CA-ON,Windsor,yes,CYQG,YQG,,,https://en.wikipedia.org/wiki/Windsor_Airport,
1868,CYQH,medium_airport,Watson Lake Airport,60.11640167,-128.8220062,2255,NA,CA,CA-YT,Watson Lake,no,CYQH,YQH,,,https://en.wikipedia.org/wiki/Watson_Lake_Airport,
1869,CYQI,medium_airport,Yarmouth Airport,43.82690048,-66.08809662,141,NA,CA,CA-NS,Yarmouth,no,CYQI,YQI,,,https://en.wikipedia.org/wiki/Yarmouth_Airport,
1870,CYQK,medium_airport,Kenora Airport,49.78829956,-94.36309814,1332,NA,CA,CA-ON,Kenora,yes,CYQK,YQK,,,https://en.wikipedia.org/wiki/Kenora_Airport,
1871,CYQL,medium_airport,Lethbridge County Airport,49.63029861,-112.8000031,3048,NA,CA,CA-AB,Lethbridge,yes,CYQL,YQL,,,https://en.wikipedia.org/wiki/Lethbridge_County_Airport,Kenyon Field
1872,CYQM,medium_airport,Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,232,NA,CA,CA-NB,Moncton,yes,CYQM,YQM,,https://cyqm.ca/,https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport,"CYQM, YQM, Moncton"
1873,CYQN,medium_airport,Nakina Airport,50.18280029,-86.6964035,1057,NA,CA,CA-ON,Nakina,yes,CYQN,YQN,,,https://en.wikipedia.org/wiki/Nakina_Airport,
1874,CYQQ,medium_airport,Comox Valley Airport / CFB Comox,49.7108,-124.887001,84,NA,CA,CA-BC,Comox,yes,CYQQ,YQQ,,,https://en.wikipedia.org/wiki/CFB_Comox,CFB Comox
1875,CYQR,medium_airport,Regina International Airport,50.43190002,-104.6660004,1894,NA,CA,CA-SK,Regina,yes,CYQR,YQR,,,https://en.wikipedia.org/wiki/Regina_International_Airport,"YQR, Roland J. Groome International"
1876,CYQS,medium_airport,St Thomas Municipal Airport,42.77000046,-81.1108017,778,NA,CA,CA-ON,St Thomas,no,CYQS,YQS,,,https://en.wikipedia.org/wiki/St._Thomas_Airport,
1877,CYQT,medium_airport,Thunder Bay Airport,48.37189865,-89.32389832,653,NA,CA,CA-ON,Thunder Bay,yes,CYQT,YQT,,,https://en.wikipedia.org/wiki/Thunder_Bay_International_Airport,
